"app","days_since_install"
"app","120"
"app","47"
"app","166"
"app","110"
"app","47"
"app","45"
"app","121"
"app","28"
"app","315"
"app","310"
"app","236"
"app","24"
"app","99"
"app","882"
"app","281"
"app","550"
"app","238"
"app","145"
"app","743"
"app","80"
"app","80"
"app","80"
"app","13"
"app","1040"
"app","218"
"app","186"
"app","87"
"app","75"
"app","343"
"app","100"
"app","497"
"app","114"
"app","487"
"app","498"
"app","845"
"app","115"
"app","315"
"app","1440"
"app","72"
"app","89"
"app","340"
"app","213"
"app","17"
"app","21"
"app","681"
"app","188"
"app","69"
"app","32"
"app","68"
"app","292"
"app","614"
"app","584"
"app","85"
"app","55"
"app","189"
"app","113"
"app","51"
"app","181"
"app","846"
"app","142"
"app","3"
"app","5"
"app","245"
"app","125"
"app","34"
"app","22"
"app","3"
"app","236"
"app","34"
"app","38"
"app","231"
"app","158"
"app","57"
"app","38"
"app","47"
"app","115"
"app","5"
"app","3"
"app","384"
"app","1557"
"app","627"
"app","246"
"app","798"
"app","257"
"app","150"
"app","46"
"app","426"
"app","286"
"app","1086"
"app","132"
"app","164"
"app","60"
"app","184"
"app","118"
"app","77"
"app","179"
"app","911"
"app","709"
"app","721"
"app","85"
"app","686"
"app","156"
"app","12"
"app","162"
"app","294"
"app","166"
"app","117"
"app","11"
"app","104"
"app","151"
"app","71"
"app","127"
"app","57"
"app","505"
"app","746"
"app","581"
"app","177"
"app","132"
"app","180"
"app","60"
"app","255"
"app","477"
"app","152"
"app","165"
"app","2339"
"app","163"
"app","288"
"app","686"
"app","686"
"app","456"
"app","686"
"app","686"
"app","54"
"app","377"
"app","13"
"app","39"
"app","61"
"app","166"
"app","338"
"app","434"
"app","620"
"app","251"
"app","708"
"app","941"
"app","1221"
"app","107"
"app","164"
"app","358"
"app","147"
"app","169"
"app","250"
"app","124"
"app","358"
"app","359"
"app","585"
"app","2207"
"app","1358"
"app","90"
"app","2104"
"app","1268"
"app","32"
"app","286"
"app","97"
"app","153"
"app","364"
"app","341"
"app","17"
"app","58"
"app","178"
"app","103"
"app","63"
"app","49"
"app","107"
"app","120"
"app","71"
"app","57"
"app","97"
"app","220"
"app","364"
"app","2519"
"app","735"
"app","114"
"app","450"
"app","177"
"app","634"
"app","26"
"app","105"
"app","59"
"app","84"
"app","500"
"app","508"
"app","491"
"app","123"
"app","77"
"app","378"
"app","61"
"app","580"
"app","89"
"app","50"
"app","103"
"app","390"
"app","368"
"app","176"
"app","23"
"app","13"
"app","91"
"app","166"
"app","112"
"app","113"
"app","664"
"app","557"
"app","107"
"app","119"
"app","170"
"app","40"
"app","877"
"app","464"
"app","101"
"app","583"
"app","669"
"app","493"
"app","141"
"app","1412"
"app","99"
"app","184"
"app","61"
"app","529"
"app","95"
"app","63"
"app","92"
"app","79"
"app","370"
"app","103"
"app","127"
"app","2153"
"app","554"
"app","2514"
"app","117"
"app","1428"
"app","76"
"app","39"
"app","23"
"app","104"
"app","42"
"app","78"
"app","139"
"app","101"
"app","44"
"app","46"
"app","164"
"app","9"
"app","44"
"app","105"
"app","92"
"app","515"
"app","73"
"app","122"
"app","36"
"app","164"
"app","24"
"app","153"
"app","76"
"app","92"
"app","41"
"app","1"
"app","107"
"app","138"
"app","150"
"app","1112"
"app","108"
"app","10"
"app","73"
"app","76"
"app","64"
"app","18"
"app","44"
"app","60"
"app","118"
"app","122"
"app","76"
"app","46"
"app","44"
"app","82"
"app","100"
"app","133"
"app","3"
"app","66"
"app","521"
"app","169"
"app","392"
"app","275"
"app","118"
"app","841"
"app","1014"
"app","123"
"app","62"
"app","735"
"app","137"
"app","137"
"app","429"
"app","32"
"app","125"
"app","20"
"app","128"
"app","5"
"app","108"
"app","114"
"app","127"
"app","121"
"app","128"
"app","258"
"app","120"
"app","122"
"app","107"
"app","107"
"app","987"
"app","1234"
"app","993"
"app","21"
"app","96"
"app","133"
"app","118"
"app","343"
"app","632"
"app","120"
"app","99"
"app","112"
"app","416"
"app","120"
"app","119"
"app","600"
"app","119"
"app","120"
"app","351"
"app","239"
"app","147"
"app","402"
"app","591"
"app","543"
"app","703"
"app","1464"
"app","590"
"app","278"
"app","41"
"app","41"
"app","271"
"app","193"
"app","380"
"app","254"
"app","19"
